	TransID	ActivityName	Time	eLetter_Type	eLetter_ID	ShapeID	ShapeNumber	OK_After_Review_14_perc	OK_After_Review_17_perc	OK_After_Review_25_perc	ProcessName	Analyze_Criteria_AVG	Analyze_Criteria_STD	Create_Initial_Draft_MAX	Create_Initial_Draft_MIN	Create_Proof_AVG	Create_Proof_STD	Delta_Time	Gather_Materials	Internal_Review_MAX	Internal_Review_MIN	Modify_Criteria_AVG	Modify_Criteria_STD	Optimize_Graphics_MAX	Optimize_Graphics_MIN	Outline_Text	Paste_In_Template_AVG	Paste_In_Template_STD	Preempt	Priority	Pull_Target_List_MAX	Pull_Target_List_MIN	Review_13_AVG	Review_13_STD	Review_16_AVG	Review_16_STD	Send_On	timeStamp	caseEnd	caseStart	relativeTime	relativeTime_s
1204	89	Create Proof	2162399.389033	Type_1	205	219	15	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 10:39:59.389033000	2016-01-26 10:39:59.389033000	2016-01-26 10:25:54.839628000	0 days 00:14:04.549405	844
1205	89	Send On	2164432.062587	Type_1	205	228	19	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 11:13:52.062587000	2016-01-26 11:13:52.062587000	2016-01-26 11:03:52.062587000	0 days 00:10:00	600
1206	125	Send Email	2448500.888763	Type_1	205	42	20	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-29 18:08:20.888763000	2016-01-29 18:08:20.888763000	2016-01-26 11:13:52.062587000	3 days 06:54:28.826176	284068
1207	81	Paste In Template	2173555.921443	Type_4	184	66	12	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-26 13:45:55.921443000	2016-01-26 13:45:55.921443000	2016-01-26 11:31:42.837974000	0 days 02:14:13.083469	8053
1208	134	Request	2167800.0	Type_2	302	767	1	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 12:10:00.000000000	2016-01-26 12:10:00.000000000	2016-01-26 12:00:00.000000000	0 days 00:10:00	600
1209	134	Start	2167800.0	Type_2	302	1376	2	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 12:10:00.000000000	2016-01-26 12:10:00.000000000	2016-01-26 12:10:00.000000000	0 days 00:00:00	0
1210	134	Schedule Activities	2169586.369816	Type_2	302	15	3	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 12:39:46.369816000	2016-01-26 12:39:46.369816000	2016-01-26 12:10:00.000000000	0 days 00:29:46.369816	1786
1211	77	End	2168163.107197	Type_1	181	285	21	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 12:16:03.107197000	2016-01-26 12:16:03.107197000	2016-01-26 12:16:03.107197000	0 days 00:00:00	0
1212	92	Optimize Graphics	2171113.739903	Type_2	206	62	11	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 13:05:13.739903000	2016-01-26 13:05:13.739903000	2016-01-26 12:16:41.410473000	0 days 00:48:32.329430	2912
1213	111	Delay	2190937.39478	Type_1	265	1022	6	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 18:35:37.394780000	2016-01-26 18:35:37.394780000	2016-01-26 12:31:41.410473000	0 days 06:03:55.984307	21835
1214	134	Broadcast Request for Related Articles	2169586.369816	Type_2	302	194	5	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 12:39:46.369816000	2016-01-26 12:39:46.369816000	2016-01-26 12:39:46.369816000	0 days 00:00:00	0
1215	95	Internal Review And Changes	2178662.926771	Type_1	209	95	10	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 15:11:02.926771000	2016-01-26 15:11:02.926771000	2016-01-26 13:03:26.578759000	0 days 02:07:36.348012	7656
1216	92	Paste In Template	2173705.07765	Type_2	206	66	12	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 13:48:25.077650000	2016-01-26 13:48:25.077650000	2016-01-26 13:05:13.739903000	0 days 00:43:11.337747	2591
1217	112	Send To Production	2172538.908082	Type_4	184	23	23	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-26 13:28:58.908082000	2016-01-26 13:28:58.908082000	2016-01-26 13:23:58.908082000	0 days 00:05:00	300
1218	112	Analyze Criteria	2173869.653717	Type_4	184	25	24	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-26 13:51:09.653717000	2016-01-26 13:51:09.653717000	2016-01-26 13:28:58.908082000	0 days 00:22:10.745635	1330
1219	113	Delay	2197788.068873	Type_2	266	1022	6	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 20:29:48.068873000	2016-01-26 20:29:48.068873000	2016-01-26 13:43:58.908082000	0 days 06:45:49.160791	24349
1220	81	Review	2187297.508286	Type_4	184	223	16	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-26 17:34:57.508286000	2016-01-26 17:34:57.508286000	2016-01-26 13:45:55.921443000	0 days 03:49:01.586843	13741
1221	92	Review	2181189.477029	Type_2	206	223	16	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 15:53:09.477029000	2016-01-26 15:53:09.477029000	2016-01-26 13:48:25.077650000	0 days 02:04:44.399379	7484
1222	81	OK?	2187297.508286	Type_4	184	226	17	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-26 17:34:57.508286000	2016-01-26 17:34:57.508286000	2016-01-26 13:51:09.653717000	0 days 03:43:47.854569	13427
1223	112	Pull Target List	2423249.007057	Type_4	184	27	27	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-29 11:07:29.007057000	2016-01-29 11:07:29.007057000	2016-01-26 13:51:09.653717000	2 days 21:16:19.353340	249379
1224	92	OK?	2181189.477029	Type_2	206	226	17	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 15:53:09.477029000	2016-01-26 15:53:09.477029000	2016-01-26 15:07:06.632782000	0 days 00:46:02.844247	2762
1225	92	Create Proof	2179533.165107	Type_2	206	219	15	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 15:25:33.165107000	2016-01-26 15:25:33.165107000	2016-01-26 15:07:06.632782000	0 days 00:18:26.532325	1106
1226	95	Optimize Graphics	2183976.80895	Type_1	209	62	11	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 16:39:36.808950000	2016-01-26 16:39:36.808950000	2016-01-26 15:11:02.926771000	0 days 01:28:33.882179	5313
1227	115	Delay	2207083.115126	Type_4	268	1022	6	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-26 23:04:43.115126000	2016-01-26 23:04:43.115126000	2016-01-26 15:26:02.926771000	0 days 07:38:40.188355	27520
1228	114	Send To Production	2179945.702076	Type_1	185	23	23	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 15:32:25.702076000	2016-01-26 15:32:25.702076000	2016-01-26 15:27:25.702076000	0 days 00:05:00	300
1229	78	End	2179712.91766	Type_2	182	285	21	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 15:28:32.917660000	2016-01-26 15:28:32.917660000	2016-01-26 15:28:32.917660000	0 days 00:00:00	0
1230	114	Analyze Criteria	2180780.928892	Type_1	185	25	24	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 15:46:20.928892000	2016-01-26 15:46:20.928892000	2016-01-26 15:32:25.702076000	0 days 00:13:55.226816	835
1231	81	Create Proof	2182788.235477	Type_4	184	219	15	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-26 16:19:48.235477000	2016-01-26 16:19:48.235477000	2016-01-26 15:39:26.761640000	0 days 00:40:21.473837	2421
1232	114	Pull Target List	2186673.560566	Type_1	185	27	27	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 17:24:33.560566000	2016-01-26 17:24:33.560566000	2016-01-26 15:46:20.928892000	0 days 01:38:12.631674	5892
1233	92	Send On	2181789.477029	Type_2	206	228	19	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 16:03:09.477029000	2016-01-26 16:03:09.477029000	2016-01-26 15:53:09.477029000	0 days 00:10:00	600
1234	135	Request	2182200.0	Type_4	304	767	1	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-26 16:10:00.000000000	2016-01-26 16:10:00.000000000	2016-01-26 16:00:00.000000000	0 days 00:10:00	600
1235	116	Send To Production	2181985.783766	Type_2	194	23	23	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 16:06:25.783766000	2016-01-26 16:06:25.783766000	2016-01-26 16:01:25.783766000	0 days 00:05:00	300
1236	92	Send Email	2181789.477029	Type_2	206	42	20	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 16:03:09.477029000	2016-01-26 16:03:09.477029000	2016-01-26 16:03:09.477029000	0 days 00:00:00	0
1237	116	Analyze Criteria	2187240.987725	Type_2	194	25	24	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 17:34:00.987725000	2016-01-26 17:34:00.987725000	2016-01-26 16:06:25.783766000	0 days 01:27:35.203959	5255
1238	135	Start	2182200.0	Type_4	304	1376	2	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-26 16:10:00.000000000	2016-01-26 16:10:00.000000000	2016-01-26 16:10:00.000000000	0 days 00:00:00	0
1239	135	Schedule Activities	2183167.048816	Type_4	304	15	3	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-26 16:26:07.048816000	2016-01-26 16:26:07.048816000	2016-01-26 16:10:00.000000000	0 days 00:16:07.048816	967
1240	118	Delay	2211149.549933	Type_1	269	1022	6	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-27 00:12:29.549933000	2016-01-27 00:12:29.549933000	2016-01-26 16:21:25.783766000	0 days 07:51:03.766167	28263
1241	117	Send To Production	2183242.264927	Type_1	193	23	23	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 16:27:22.264927000	2016-01-26 16:27:22.264927000	2016-01-26 16:22:22.264927000	0 days 00:05:00	300
1242	135	Broadcast Request for Related Articles	2183167.048816	Type_4	304	194	5	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-26 16:26:07.048816000	2016-01-26 16:26:07.048816000	2016-01-26 16:26:07.048816000	0 days 00:00:00	0
1243	117	Analyze Criteria	2423901.849744	Type_1	193	25	24	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-29 11:18:21.849744000	2016-01-29 11:18:21.849744000	2016-01-26 16:27:22.264927000	2 days 18:50:59.584817	240659
1244	119	Delay	2207479.530423	Type_1	277	1022	6	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 23:11:19.530423000	2016-01-26 23:11:19.530423000	2016-01-26 16:36:25.783766000	0 days 06:34:53.746657	23693
1245	95	Paste In Template	2186875.185552	Type_1	209	66	12	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 17:27:55.185552000	2016-01-26 17:27:55.185552000	2016-01-26 16:39:36.808950000	0 days 00:48:18.376602	2898
1246	120	Delay	2206569.297908	Type_2	278	1022	6	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 22:56:09.297908000	2016-01-26 22:56:09.297908000	2016-01-26 16:42:22.264927000	0 days 06:13:47.032981	22427
1247	123	Send To Production	2186682.159397	Type_1	197	23	23	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 17:24:42.159397000	2016-01-26 17:24:42.159397000	2016-01-26 17:19:42.159397000	0 days 00:05:00	300
1248	123	Analyze Criteria	2429673.973499	Type_1	197	25	24	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-29 12:54:33.973499000	2016-01-29 12:54:33.973499000	2016-01-26 17:24:42.159397000	2 days 19:29:51.814102	242991
1249	95	Review	2190283.684341	Type_1	209	223	16	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 18:24:43.684341000	2016-01-26 18:24:43.684341000	2016-01-26 17:27:55.185552000	0 days 00:56:48.498789	3408
1250	116	Modify Criteria	2419279.607413	Type_2	194	33	26	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-29 10:01:19.607413000	2016-01-29 10:01:19.607413000	2016-01-26 17:34:00.987725000	2 days 16:27:18.619688	232038
1251	136	Outline Text, Targeting, and URLs	2188182.159397	Type_1	217	205	8	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 17:49:42.159397000	2016-01-26 17:49:42.159397000	2016-01-26 17:34:42.159397000	0 days 00:15:00	900
1252	81	Send On	2189097.508286	Type_4	184	228	19	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-26 18:04:57.508286000	2016-01-26 18:04:57.508286000	2016-01-26 17:34:57.508286000	0 days 00:30:00	1800
1253	121	Send To Production	2187659.341044	Type_4	196	23	23	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-26 17:40:59.341044000	2016-01-26 17:40:59.341044000	2016-01-26 17:35:59.341044000	0 days 00:05:00	300
1254	121	Analyze Criteria	2440025.044539	Type_4	196	25	24	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-29 15:47:05.044539000	2016-01-29 15:47:05.044539000	2016-01-26 17:40:59.341044000	2 days 22:06:05.703495	252365
1255	95	OK?	2190283.684341	Type_1	209	226	17	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 18:24:43.684341000	2016-01-26 18:24:43.684341000	2016-01-26 17:46:25.634853000	0 days 00:38:18.049488	2298
1256	95	Create Proof	2188719.311268	Type_1	209	219	15	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 17:58:39.311268000	2016-01-26 17:58:39.311268000	2016-01-26 17:46:25.634853000	0 days 00:12:13.676415	733
1257	97	 Create Initial Draft	2428830.002974	Type_1	217	207	9	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-29 12:40:30.002974000	2016-01-29 12:40:30.002974000	2016-01-26 17:49:42.159397000	2 days 18:50:47.843577	240647
1258	136	Create Initial Target List	2188182.159397	Type_1	217	21	22	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 17:49:42.159397000	2016-01-26 17:49:42.159397000	2016-01-26 17:49:42.159397000	0 days 00:00:00	0
1259	122	Delay	2213437.877391	Type_4	280	1022	6	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-27 00:50:37.877391000	2016-01-27 00:50:37.877391000	2016-01-26 17:55:59.341044000	0 days 06:54:38.536347	24878
1260	137	Request	2189697.508286	Type_1	305	767	1	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 18:14:57.508286000	2016-01-26 18:14:57.508286000	2016-01-26 18:00:00.000000000	0 days 00:14:57.508286	897
1261	81	Send Email	2514627.853146	Type_4	184	42	20	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-30 12:30:27.853146000	2016-01-30 12:30:27.853146000	2016-01-26 18:04:57.508286000	3 days 18:25:30.344860	325530
1262	137	Start	2189697.508286	Type_1	305	1376	2	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 18:14:57.508286000	2016-01-26 18:14:57.508286000	2016-01-26 18:14:57.508286000	0 days 00:00:00	0
1263	137	Schedule Activities	2191265.132647	Type_1	305	15	3	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 18:41:05.132646999	2016-01-26 18:41:05.132646999	2016-01-26 18:14:57.508286000	0 days 00:26:07.624360999	1567
1264	95	Send On	2190883.684341	Type_1	209	228	19	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 18:34:43.684341000	2016-01-26 18:34:43.684341000	2016-01-26 18:24:43.684341000	0 days 00:10:00	600
1265	95	Send Email	2190883.684341	Type_1	209	42	20	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 18:34:43.684341000	2016-01-26 18:34:43.684341000	2016-01-26 18:34:43.684341000	0 days 00:00:00	0
1266	111	Gather Materials	2190937.39478	Type_1	265	1341	7	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 18:35:37.394780000	2016-01-26 18:35:37.394780000	2016-01-26 18:35:37.394780000	0 days 00:00:00	0
1267	87	Optimize Graphics	2429266.676992	Type_4	196	62	11	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-29 12:47:46.676992000	2016-01-29 12:47:46.676992000	2016-01-26 18:37:26.480059000	2 days 18:10:20.196933	238220
1268	137	Broadcast Request for Related Articles	2191265.132647	Type_1	305	194	5	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 18:41:05.132646999	2016-01-26 18:41:05.132646999	2016-01-26 18:41:05.132646999	0 days 00:00:00	0
1269	113	Gather Materials	2197788.068873	Type_2	266	1341	7	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 20:29:48.068873000	2016-01-26 20:29:48.068873000	2016-01-26 20:29:48.068873000	0 days 00:00:00	0
1270	120	Gather Materials	2206569.297908	Type_2	278	1341	7	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 22:56:09.297908000	2016-01-26 22:56:09.297908000	2016-01-26 22:56:09.297908000	0 days 00:00:00	0
1271	115	Gather Materials	2207083.115126	Type_4	268	1341	7	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-26 23:04:43.115126000	2016-01-26 23:04:43.115126000	2016-01-26 23:04:43.115126000	0 days 00:00:00	0
1272	119	Gather Materials	2207479.530423	Type_1	277	1341	7	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-26 23:11:19.530423000	2016-01-26 23:11:19.530423000	2016-01-26 23:11:19.530423000	0 days 00:00:00	0
1273	118	Gather Materials	2211149.549933	Type_1	269	1341	7	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-27 00:12:29.549933000	2016-01-27 00:12:29.549933000	2016-01-27 00:12:29.549933000	0 days 00:00:00	0
1274	122	Gather Materials	2213437.877391	Type_4	280	1341	7	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-27 00:50:37.877391000	2016-01-27 00:50:37.877391000	2016-01-27 00:50:37.877391000	0 days 00:00:00	0
1275	138	Request	2419800.0	Type_1	337	767	1	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-29 10:10:00.000000000	2016-01-29 10:10:00.000000000	2016-01-29 10:00:00.000000000	0 days 00:10:00	600
1276	116	Pull Target List	2423763.698674	Type_2	194	27	27	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-29 11:16:03.698674000	2016-01-29 11:16:03.698674000	2016-01-29 10:01:19.607413000	0 days 01:14:44.091261	4484
1277	138	Start	2419800.0	Type_1	337	1376	2	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-29 10:10:00.000000000	2016-01-29 10:10:00.000000000	2016-01-29 10:10:00.000000000	0 days 00:00:00	0
1278	138	Schedule Activities	2421268.690591	Type_1	337	15	3	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-29 10:34:28.690591000	2016-01-29 10:34:28.690591000	2016-01-29 10:10:00.000000000	0 days 00:24:28.690591	1468
1279	125	Send To Production	2421169.214765	Type_1	205	23	23	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-29 10:32:49.214765000	2016-01-29 10:32:49.214765000	2016-01-29 10:27:49.214765000	0 days 00:05:00	300
1280	125	Analyze Criteria	2441634.764323	Type_1	205	25	24	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-29 16:13:54.764323000	2016-01-29 16:13:54.764323000	2016-01-29 10:32:49.214765000	0 days 05:41:05.549558	20465
1281	138	Broadcast Request for Related Articles	2421268.690591	Type_1	337	194	5	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-29 10:34:28.690591000	2016-01-29 10:34:28.690591000	2016-01-29 10:34:28.690591000	0 days 00:00:00	0
1282	124	Delay	2444628.127596	Type_1	281	1022	6	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-29 17:03:48.127595999	2016-01-29 17:03:48.127595999	2016-01-29 10:47:49.214765000	0 days 06:15:58.912830999	22558
1283	139	Outline Text, Targeting, and URLs	2424493.174707	Type_2	218	205	8	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-29 11:28:13.174707000	2016-01-29 11:28:13.174707000	2016-01-29 11:13:13.174707000	0 days 00:15:00	900
1284	141	Outline Text, Targeting, and URLs	2426569.214765	Type_4	220	205	8	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-29 12:02:49.214765000	2016-01-29 12:02:49.214765000	2016-01-29 11:17:49.214765000	0 days 00:45:00	2700
1285	117	Pull Target List	2429145.834985	Type_1	193	27	27	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-29 12:45:45.834985000	2016-01-29 12:45:45.834985000	2016-01-29 11:18:21.849744000	0 days 01:27:23.985241	5243
1286	99	 Create Initial Draft	2442704.106298	Type_2	218	207	9	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-29 16:31:44.106298000	2016-01-29 16:31:44.106298000	2016-01-29 11:28:13.174707000	0 days 05:03:30.931591	18210
1287	139	Create Initial Target List	2424493.174707	Type_2	218	21	22	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-29 11:28:13.174707000	2016-01-29 11:28:13.174707000	2016-01-29 11:28:13.174707000	0 days 00:00:00	0
1288	140	Request	2427000.0	Type_2	338	767	1	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-29 12:10:00.000000000	2016-01-29 12:10:00.000000000	2016-01-29 12:00:00.000000000	0 days 00:10:00	600
